"Account Number","Meter Number","Day","Hour of Day","Hourly Total","Daily Total","Unit of Measurement"
"0000 000 0000 0","0","12/22/2020","12:00 PM",0.838,19.239,"kWh"
"0000 000 0000 0","0","12/22/2020","1:00 PM",1.417,19.239,"kWh"
"0000 000 0000 0","0","12/22/2020","2:00 PM",0.815,19.239,"kWh"
"0000 000 0000 0","0","12/22/2020","3:00 PM",0.759,19.239,"kWh"
"0000 000 0000 0","0","12/22/2020","4:00 PM",0.767,19.239,"kWh"
"0000 000 0000 0","0","12/22/2020","5:00 PM",0.777,19.239,"kWh"
"0000 000 0000 0","0","12/22/2020","6:00 PM",0.764,19.239,"kWh"
"0000 000 0000 0","0","12/22/2020","7:00 PM",0.786,19.239,"kWh"
"0000 000 0000 0","0","12/22/2020","8:00 PM",0.775,19.239,"kWh"
"0000 000 0000 0","0","12/22/2020","9:00 PM",0.769,19.239,"kWh"
"0000 000 0000 0","0","12/22/2020","10:00 PM",0.784,19.239,"kWh"
"0000 000 0000 0","0","12/22/2020","11:00 PM",0.765,19.239,"kWh"
"0000 000 0000 0","0","12/23/2020","12:00 AM",0.774,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","1:00 AM",0.784,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","2:00 AM",0.771,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","3:00 AM",0.786,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","4:00 AM",1.2,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","5:00 AM",0.924,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","6:00 AM",0.79,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","7:00 AM",0.769,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","8:00 AM",0.771,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","9:00 AM",0.776,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","10:00 AM",0.761,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","11:00 AM",0.778,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","12:00 PM",0.766,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","1:00 PM",0.765,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","2:00 PM",0.79,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","3:00 PM",0.769,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","4:00 PM",0.761,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","5:00 PM",0.762,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","6:00 PM",0.759,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","7:00 PM",0.984,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","8:00 PM",1.19,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","9:00 PM",0.767,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","10:00 PM",0.778,19.734,"kWh"
"0000 000 0000 0","0","12/23/2020","11:00 PM",0.759,19.734,"kWh"
"0000 000 0000 0","0","12/24/2020","12:00 AM",0.772,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","1:00 AM",0.834,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","2:00 AM",0.779,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","3:00 AM",0.763,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","4:00 AM",0.762,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","5:00 AM",0.767,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","6:00 AM",0.759,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","7:00 AM",0.778,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","8:00 AM",0.765,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","9:00 AM",0.768,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","10:00 AM",0.778,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","11:00 AM",1.377,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","12:00 PM",0.764,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","1:00 PM",0.791,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","2:00 PM",0.769,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","3:00 PM",0.783,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","4:00 PM",0.77,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","5:00 PM",0.756,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","6:00 PM",0.783,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","7:00 PM",0.768,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","8:00 PM",0.78,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","9:00 PM",0.795,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","10:00 PM",0.771,19.198,"kWh"
"0000 000 0000 0","0","12/24/2020","11:00 PM",0.766,19.198,"kWh"
"0000 000 0000 0","0","12/25/2020","12:00 AM",0.799,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","1:00 AM",0.839,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","2:00 AM",0.805,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","3:00 AM",1.423,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","4:00 AM",0.779,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","5:00 AM",0.792,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","6:00 AM",0.773,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","7:00 AM",0.777,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","8:00 AM",0.8,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","9:00 AM",0.784,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","10:00 AM",0.779,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","11:00 AM",0.801,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","12:00 PM",0.771,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","1:00 PM",0.78,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","2:00 PM",0.805,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","3:00 PM",0.78,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","4:00 PM",0.783,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","5:00 PM",0.824,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","6:00 PM",1.524,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","7:00 PM",0.8,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","8:00 PM",0.846,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","9:00 PM",0.864,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","10:00 PM",0.856,20.621,"kWh"
"0000 000 0000 0","0","12/25/2020","11:00 PM",0.837,20.621,"kWh"
"0000 000 0000 0","0","12/26/2020","12:00 AM",0.847,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","1:00 AM",0.859,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","2:00 AM",0.843,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","3:00 AM",0.858,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","4:00 AM",0.854,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","5:00 AM",0.835,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","6:00 AM",0.848,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","7:00 AM",0.862,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","8:00 AM",0.841,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","9:00 AM",0.854,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","10:00 AM",0.858,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","11:00 AM",0.841,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","12:00 PM",1.46,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","1:00 PM",0.859,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","2:00 PM",0.85,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","3:00 PM",0.857,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","4:00 PM",0.848,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","5:00 PM",0.83,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","6:00 PM",0.843,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","7:00 PM",0.862,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","8:00 PM",0.853,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","9:00 PM",0.85,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","10:00 PM",0.854,21.016,"kWh"
"0000 000 0000 0","0","12/26/2020","11:00 PM",0.85,21.016,"kWh"
"0000 000 0000 0","0","12/27/2020","12:00 AM",0.858,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","1:00 AM",0.864,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","2:00 AM",0.851,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","3:00 AM",1.063,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","4:00 AM",1.27,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","5:00 AM",0.849,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","6:00 AM",0.856,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","7:00 AM",0.861,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","8:00 AM",0.842,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","9:00 AM",0.85,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","10:00 AM",0.911,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","11:00 AM",0.857,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","12:00 PM",0.85,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","1:00 PM",0.846,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","2:00 PM",0.856,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","3:00 PM",0.831,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","4:00 PM",0.839,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","5:00 PM",0.857,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","6:00 PM",0.833,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","7:00 PM",1.46,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","8:00 PM",0.85,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","9:00 PM",0.837,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","10:00 PM",0.841,21.693,"kWh"
"0000 000 0000 0","0","12/27/2020","11:00 PM",0.861,21.693,"kWh"
"0000 000 0000 0","0","12/28/2020","12:00 AM",0.85,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","1:00 AM",0.874,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","2:00 AM",0.899,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","3:00 AM",0.84,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","4:00 AM",0.846,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","5:00 AM",0.849,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","6:00 AM",0.839,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","7:00 AM",0.857,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","8:00 AM",0.839,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","9:00 AM",0.835,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","10:00 AM",0.851,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","11:00 AM",1.488,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","12:00 PM",0.803,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","1:00 PM",0.802,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","2:00 PM",0.775,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","3:00 PM",0.775,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","4:00 PM",0.792,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","5:00 PM",0.774,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","6:00 PM",0.782,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","7:00 PM",0.787,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","8:00 PM",0.783,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","9:00 PM",0.785,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","10:00 PM",0.802,20.322,"kWh"
"0000 000 0000 0","0","12/28/2020","11:00 PM",0.795,20.322,"kWh"
"0000 000 0000 0","0","12/29/2020","12:00 AM",0.798,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","1:00 AM",0.799,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","2:00 AM",0.816,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","3:00 AM",1.445,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","4:00 AM",0.786,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","5:00 AM",0.786,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","6:00 AM",0.81,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","7:00 AM",0.79,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","8:00 AM",0.774,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","9:00 AM",0.802,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","10:00 AM",0.792,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","11:00 AM",0.79,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","12:00 PM",0.808,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","1:00 PM",0.79,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","2:00 PM",0.781,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","3:00 PM",0.8,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","4:00 PM",0.787,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","5:00 PM",0.781,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","6:00 PM",0.801,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","7:00 PM",1.372,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","8:00 PM",0.784,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","9:00 PM",0.805,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","10:00 PM",0.791,20.279,"kWh"
"0000 000 0000 0","0","12/29/2020","11:00 PM",0.791,20.279,"kWh"
"0000 000 0000 0","0","12/30/2020","12:00 AM",0.808,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","1:00 AM",0.786,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","2:00 AM",0.787,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","3:00 AM",0.814,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","4:00 AM",0.789,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","5:00 AM",0.784,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","6:00 AM",0.794,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","7:00 AM",0.78,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","8:00 AM",0.786,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","9:00 AM",1.381,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","10:00 AM",0.781,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","11:00 AM",0.776,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","12:00 PM",1.102,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","1:00 PM",0.786,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","2:00 PM",0.785,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","3:00 PM",0.798,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","4:00 PM",0.774,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","5:00 PM",0.758,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","6:00 PM",0.826,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","7:00 PM",0.814,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","8:00 PM",0.78,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","9:00 PM",0.784,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","10:00 PM",0.782,19.835,"kWh"
"0000 000 0000 0","0","12/30/2020","11:00 PM",0.78,19.835,"kWh"
"0000 000 0000 0","0","12/31/2020","12:00 AM",0.782,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","1:00 AM",0.793,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","2:00 AM",0.792,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","3:00 AM",0.779,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","4:00 AM",0.797,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","5:00 AM",0.778,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","6:00 AM",0.789,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","7:00 AM",1.476,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","8:00 AM",0.789,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","9:00 AM",0.779,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","10:00 AM",0.796,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","11:00 AM",0.792,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","12:00 PM",0.786,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","1:00 PM",0.847,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","2:00 PM",0.833,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","3:00 PM",0.783,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","4:00 PM",0.797,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","5:00 PM",0.765,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","6:00 PM",0.777,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","7:00 PM",0.802,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","8:00 PM",0.788,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","9:00 PM",0.791,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","10:00 PM",0.798,19.689,"kWh"
"0000 000 0000 0","0","12/31/2020","11:00 PM",0.78,19.689,"kWh"
"0000 000 0000 0","0","01/01/2021","12:00 AM",1.434,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","1:00 AM",0.806,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","2:00 AM",0.786,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","3:00 AM",0.793,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","4:00 AM",0.794,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","5:00 AM",0.775,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","6:00 AM",0.787,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","7:00 AM",0.807,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","8:00 AM",0.782,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","9:00 AM",0.795,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","10:00 AM",0.791,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","11:00 AM",0.837,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","12:00 PM",0.792,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","1:00 PM",0.781,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","2:00 PM",0.784,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","3:00 PM",0.799,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","4:00 PM",1.385,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","5:00 PM",0.766,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","6:00 PM",0.794,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","7:00 PM",0.779,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","8:00 PM",0.78,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","9:00 PM",0.795,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","10:00 PM",0.775,20.2,"kWh"
"0000 000 0000 0","0","01/01/2021","11:00 PM",0.783,20.2,"kWh"
"0000 000 0000 0","0","01/02/2021","12:00 AM",0.793,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","1:00 AM",0.782,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","2:00 AM",0.776,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","3:00 AM",0.791,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","4:00 AM",0.775,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","5:00 AM",0.778,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","6:00 AM",0.802,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","7:00 AM",0.78,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","8:00 AM",1.377,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","9:00 AM",0.787,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","10:00 AM",0.783,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","11:00 AM",0.775,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","12:00 PM",0.801,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","1:00 PM",0.774,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","2:00 PM",0.77,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","3:00 PM",0.791,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","4:00 PM",0.776,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","5:00 PM",0.774,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","6:00 PM",0.787,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","7:00 PM",0.768,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","8:00 PM",0.781,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","9:00 PM",0.788,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","10:00 PM",0.782,19.983,"kWh"
"0000 000 0000 0","0","01/02/2021","11:00 PM",1.392,19.983,"kWh"
"0000 000 0000 0","0","01/03/2021","12:00 AM",0.783,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","1:00 AM",0.776,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","2:00 AM",0.787,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","3:00 AM",0.834,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","4:00 AM",0.796,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","5:00 AM",0.777,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","6:00 AM",0.772,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","7:00 AM",0.785,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","8:00 AM",0.777,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","9:00 AM",0.779,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","10:00 AM",0.794,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","11:00 AM",0.774,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","12:00 PM",0.765,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","1:00 PM",0.792,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","2:00 PM",1.389,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","3:00 PM",0.813,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","4:00 PM",0.79,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","5:00 PM",0.761,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","6:00 PM",0.764,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","7:00 PM",0.791,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","8:00 PM",0.778,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","9:00 PM",0.792,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","10:00 PM",0.783,19.425,"kWh"
"0000 000 0000 0","0","01/03/2021","11:00 PM",0.773,19.425,"kWh"
"0000 000 0000 0","0","01/04/2021","12:00 AM",0.788,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","1:00 AM",0.842,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","2:00 AM",0.806,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","3:00 AM",0.805,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","4:00 AM",0.778,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","5:00 AM",0.779,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","6:00 AM",1.201,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","7:00 AM",0.962,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","8:00 AM",0.776,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","9:00 AM",0.801,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","10:00 AM",0.777,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","11:00 AM",0.78,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","12:00 PM",0.784,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","1:00 PM",0.774,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","2:00 PM",0.784,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","3:00 PM",0.795,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","4:00 PM",0.778,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","5:00 PM",0.774,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","6:00 PM",0.775,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","7:00 PM",0.806,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","8:00 PM",0.815,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","9:00 PM",0.786,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","10:00 PM",1.446,20.199,"kWh"
"0000 000 0000 0","0","01/04/2021","11:00 PM",0.787,20.199,"kWh"
"0000 000 0000 0","0","01/05/2021","12:00 AM",1.745,55.252,"kWh"
"0000 000 0000 0","0","01/05/2021","1:00 AM",3.477,55.252,"kWh"
"0000 000 0000 0","0","01/05/2021","2:00 AM",1.013,55.252,"kWh"
"0000 000 0000 0","0","01/05/2021","3:00 AM",0.956,55.252,"kWh"
"0000 000 0000 0","0","01/05/2021","4:00 AM",0.939,55.252,"kWh"
"0000 000 0000 0","0","01/05/2021","5:00 AM",0.924,55.252,"kWh"
"0000 000 0000 0","0","01/05/2021","6:00 AM",1.469,55.252,"kWh"
"0000 000 0000 0","0","01/05/2021","7:00 AM",0.963,55.252,"kWh"
"0000 000 0000 0","0","01/05/2021","8:00 AM",1.614,55.252,"kWh"
"0000 000 0000 0","0","01/05/2021","9:00 AM",1.791,55.252,"kWh"
"0000 000 0000 0","0","01/05/2021","10:00 AM",4.038,55.252,"kWh"
"0000 000 0000 0","0","01/05/2021","11:00 AM",1.349,55.252,"kWh"
"0000 000 0000 0","0","01/05/2021","12:00 PM",4.557,55.252,"kWh"
"0000 000 0000 0","0","01/05/2021","1:00 PM",1.361,55.252,"kWh"
"0000 000 0000 0","0","01/05/2021","2:00 PM",1.434,55.252,"kWh"
"0000 000 0000 0","0","01/05/2021","3:00 PM",5.403,55.252,"kWh"
